Taxonomy,Timepoint,Type,Name,GPM
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12,Metagenome,vanA,4.275223977
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,12.5,Metagenome,vanA,4.140385778
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13,Metagenome,vanA,8.749819262
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,13.5,Metagenome,vanA,8.370845672
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,1,Metagenome,vanA,6.133900886
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,2,Metagenome,vanA,6.23709074
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,3,Metagenome,vanA,1.472348423
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,4,Metagenome,vanA,1.509954132
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,5,Metagenome,vanA,2.71511457
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,5.5,Metagenome,vanA,2.591185526
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,6,Metagenome,vanA,2.15668713
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,7,Metagenome,vanA,1.003494826
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,9,Metagenome,vanA,3.14171412
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,9.5,Metagenome,vanA,6.640710582
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,10,Metagenome,vanA,1.880249457
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,11,Metagenome,vanA,1.775295333
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,12,Metagenome,vanA,1.602619752
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,12.5,Metagenome,vanA,1.593514248
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,13,Metagenome,vanA,3.482368454
Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria,13.5,Metagenome,vanA,5.198742831
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,1,Metagenome,vanA,4.260652951
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,2,Metagenome,vanA,7.437934157
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,3,Metagenome,vanA,1.156909108
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,4,Metagenome,vanA,1.604195692
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,5,Metagenome,vanA,2.451273553
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,5.5,Metagenome,vanA,2.611444689
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,6,Metagenome,vanA,3.002907026
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,7,Metagenome,vanA,1.922985887
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,9,Metagenome,vanA,4.987280803
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,9.5,Metagenome,vanA,5.977432533
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,10,Metagenome,vanA,2.60769513
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,11,Metagenome,vanA,2.578483372
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,12,Metagenome,vanA,2.383102439
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,12.5,Metagenome,vanA,1.944771012
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,13,Metagenome,vanA,3.970454519
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae,13.5,Metagenome,vanA,3.773951917
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,1,Metagenome,vanA,1.718282849
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,2,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,3,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,4,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,5,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,5.5,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,6,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,7,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,9,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,9.5,Metagenome,vanA,1.177540492
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,10,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,11,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,12,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,12.5,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,13,Metagenome,vanA,0
Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;unclassified Gammaproteobacteria,13.5,Metagenome,vanA,2.248716383
Bacteria;Under 2% of Population,1,Metagenome,vanA,1.031170898
Bacteria;Under 2% of Population,2,Metagenome,vanA,0
Bacteria;Under 2% of Population,3,Metagenome,vanA,0
Bacteria;Under 2% of Population,4,Metagenome,vanA,0
Bacteria;Under 2% of Population,5,Metagenome,vanA,0
Bacteria;Under 2% of Population,5.5,Metagenome,vanA,0
Bacteria;Under 2% of Population,6,Metagenome,vanA,0
Bacteria;Under 2% of Population,7,Metagenome,vanA,0
Bacteria;Under 2% of Population,9,Metagenome,vanA,0
Bacteria;Under 2% of Population,9.5,Metagenome,vanA,1.706751725
Bacteria;Under 2% of Population,10,Metagenome,vanA,0
Bacteria;Under 2% of Population,11,Metagenome,vanA,0
Bacteria;Under 2% of Population,12,Metagenome,vanA,0
Bacteria;Under 2% of Population,12.5,Metagenome,vanA,0
Bacteria;Under 2% of Population,13,Metagenome,vanA,0
Bacteria;Under 2% of Population,13.5,Metagenome,vanA,0.753643578
